3249,5157,2543,5560,466,4918,4831,7112,2408,332
5301,3175,5556,2289,2346,5928,3971,7286,2040,6684
2900,3067,3402,5598,839,2642,3179,4887,5331,7755
6527,6041,5204,7711,3609,188,5892,3729,4051,4762
6932,3337,6369,3565,2703,559,7868,5893,7801,4789
6826,6792,2845,4416,227,2567,1380,3818,5289,5970
4300,7259,391,4208,5778,4975,4069,1022,6714,2270
6051,4350,6886,3334,4152,2449,2546,7084,7397,3703
7351,6357,5587,1844,4890,638,1705,4927,7027,2536
1072,7314,4230,6390,6207,3454,274,764,1218,7455
5652,752,317,4159,5724,7886,6140,4151,7964,6670
6376,1938,2321,4686,6495,6653,2429,6183,1971,5838
1704,1429,4687,7397,5297,7910,6263,5840,6459,1993
4423,2464,7746,5136,753,302,7538,6996,1787,2953
6800,1544,949,4615,6173,6766,6514,3854,1119,6658
5136,493,7602,719,3260,5686,334,5387,199,1789
516,1037,6703,5572,1251,7723,6316,5275,3487,5152
2397,5085,414,6838,2818,6993,6115,4328,4112,4047
7751,5707,5635,904,7802,3981,1555,3623,613,7701
3157,5160,5021,5064,6406,5669,5614,5152,7052,6994
3376,2056,7806,7991,1012,844,7911,1685,1976,7609
3737,790,3218,4250,4344,10,4158,6924,4487,2356
62,5154,152,4434,1197,4331,1306,6917,2808,2226
6924,5590,1483,5832,6513,5555,5026,2113,1602,912
540,419,6484,7020,5141,2676,3268,5143,4649,5130
6971,3578,3510,2374,4440,5460,1844,1407,175,2877
6758,211,6279,2949,7471,5508,2071,6610,2532,7109
